"id_org";"nazwa";"rok_zalozenia";"miejscowosc";"id_kraju";"id_rodzaju";"id_statusu";"www";"email"
2603;"Towarzystwo Przyjaciół Fundacji Jana Pawła II w Lund";1992;"Lund";86;1;1;;"stanislaw.radziukiewicz@bredband.net"
2604;"Towarzystwo Przyjaciół Fundacji Jana Pawła II w Malmö";1992;"Malmö";86;1;1;;
2605;"Towarzystwo Przyjaciół Fundacji Jana Pawła II w Sztokholmie";1992;"Sztokholm";86;1;1;;"jp2f-szt@tele2.se"
2606;"Towarzystwo Przyjaciół Lwowa i Ziem Wschodnich w Szwecji";1993;"Sztokholm";86;1;3;;
2607;"Towarzystwo Przyjaciół Muzeum Polskiego w Rappersvillu - Oddział Szwecja";1975;"Sztokholm";86;1;1;"www.muzeum-polskie.org";"m.pramfelt@ktf.pl"
2608;"Towarzystwo Przyjaciół Szkoły Polskiej w Sztokholmie";2013;"Sztokholm";86;1;1;;
2609;"Towarzystwo Szwedzko - Polskie w Sztokholmie";1926;"Sztokholm";86;1;1;"www.svensk-polska.se";"samfundet@svensk-polska.se"
2610;"Towarzystwo św. Franciszka Salezego (Salezjanie) w Szwecji";1992;"Sztokholm";86;3;1;"www.salesianer.se";"sztokholm@salezjanie.pl"
2611;"Yacht Klub Polonia Malmö";2008;"Malmö";86;1;1;"www.ykpm.se/";"info@ykpm.se"
2612;"Zagraniczny Ośrodek Polskiej Organizacji Turystycznej w Szwecji";1991;"Sztokholm";86;4;1;"www.pot.gov.pl/o-polskiej-organizacji-turystycznej/i/struktura-organizacyjna/osrodki-zagraniczne-pot";
2613;"Zakon Braci Mniejszych Kapucynów w Szwecji";1986;"Sztokholm";86;3;1;"http://kapuciner.se/";"sekreterare@kapuciner.se"
2614;"Zgromadzenie Misjonarzy Oblatów Maryi Niepokalanej (Oblaci) Misja w południowej Szwecji z centrum w Malmö";1966;"Malmö";86;3;1;"www.maria-rosengard.com/KKR/s1pl.html";"mmerosengard@katolskakyrkan.se"
2615;"Zjednoczenie Polskie w Jönköping";1947;"Jönköping";86;1;1;"http://pzj.se/";"info@pzj.se"
2616;"Zrzeszenie Organizacji Polonijnych w Szwecji";1977;"Malmö";86;2;1;"www.polonia-zop.eu";"teresa.sygnarek@gmail.com"
2617;"Związek Harcerstwa Polskiego – Obwód Sztokholm";1986;"Sztokholm";86;1;1;"http://druh.com/zhp/zhp-obw.htm#10";
2618;"Związek Nauczycieli Języka Polskiego w Szwecji";1989;"Sztokholm";86;1;3;;
2619;"Związek Nauczycieli Polskich w Szwecji";2007;"Eskilstuna";86;1;1;"www.polskalarare.se";"przewodniczacy@polskalarare.se"
2620;"Związek Polaków Polonia w Norrköping";1989;"Norrköping";86;1;1;"www.pzpolonia.hostzi.com";"pzpolonia@yahoo.se"
2621;"Związek Polskich Katolików (Centrum Polonijne) w Göteborgu";1985;"Göteborg";86;1;1;"www.poloniacenter.se";"ted.brosloff@gmail.com"
2622;"Związek Polskiej Mlodzieży Katolickiej Emmaus w Sztokholmie";1994;"Sztokholm";86;1;1;"www.oratorium.nu/Emmaus/";"drazykp@wp.pl"
2623;"Związek Szerzenia Kultury Dom Polski w Malmö";1993;"Malmö";86;1;1;"http://www.dompolskimalmo.se/";"wieslawa63@hotmail.com"
2624;"Związek Wolnych Polaków w Västeräs";1946;"Västeräs";86;1;1;"www.zwp.tripod.com";"zwp@polskakongressen.org"
2625;"Stowarzyszenie Polaków w Tadżykistanie Mazurek";2010;"Duszanbe";87;1;1;;"dzuttseva@mail.ru"
2626;"Cmentarz uchodźców polskich w Ifunda";1942;"Ifunda";88;5;1;;
2627;"Cmentarz uchodźców polskich w Tengeru";1942;"Tengeru";88;5;1;;
2628;"Cmentarz w Kiduala";1942;"Njombe";88;5;1;;
2629;"Klasztor pw. Niepokalanego Poczęcia NMP (Franciszkanie Konwentualni) w Arusha";1992;"Arusha";88;3;1;"http://www.franciszkanie-warszawa.pl";"arushafra@gmail.com"
2630;"Klasztor pw. św. Franciszka (Franciszkanie Konwentualni) w Mwanga";1988;"Mwanga";88;3;1;"http://www.franciszkanie-warszawa.pl";
2631;"Klasztor pw. św. Józefa z Kupertynu i bł. Jana Dunsa Szkota (Franciszkanie Konwentualni) w Morogoro";2006;"Morogoro";88;3;1;"http://www.franciszkanie-warszawa.pl";
2632;"Klasztor pw. św. Maksymiliana (Franciszkanie Konwentualni) w Dar es Salaam";1999;"Dar es Salaam";88;3;1;"http://www.franciszkanie-warszawa.pl";"tzcustody@gmail.com"
2633;"Zakon Braci Mniejszych Konwentualnych (Franciszkanie Konwentualni) Kustodia im. św. Maksymiliana w Tanzanii";1988;"Dar es Salaam";88;3;1;"http://www.franciszkanie-warszawa.pl";"tzcustody@gmail.com"
2634;"Cmentarz w Polonezköy (Adampol)";1848;"Polonezköy";89;5;1;"www.polonezkoy.com";
2635;"Dom Pamięci Zofii Ryży w Polonezköy (Adampol)";1992;"Polonezköy";89;5;1;"www.adampol-polonezkoy.pl";
2636;"Kościół św. Antoniego - Polska Parafia Personalna Wikariat Apostolski w Stambule";1962;"Stambuł";89;3;1;"http://duszpasterstwowstambule.pl/";"proboszcz@duszpasterstwowstambule.pl"
2637;"Muzeum Adama Mickiewicza w Stambule (Beyoglu)";1955;"Stambuł";89;5;1;;
2638;"Parafia Matki Bożej Częstochowskiej i Błog. Augusta Czartoryskiego w Polonezköy (Adampol)";1914;"Polonezköy";89;3;1;"http://duszpasterstwowstambule.pl/";"wdariusz69@gmail.com"
2639;"Stowarzyszenie Przyjaźni Polsko-Tureckiej w Stambule";1842;"Stambuł";89;1;1;"www.stambulczycy.wordpress.com";
2640;"Szkółka polonijna przy Polskim Stowarzyszeniu Przyjaźni i Kultury w Alanyi";2013;"Alanya";89;4;1;"www.polonialanya.org";
2641;"Centrum Polonia Turkmeńska";1995;"Aszchabad";90;4;1;;
2642;"Misjonarze Oblaci Maryi Niepokalanej w Turkmenistanie";1997;"Aszchabad";90;3;1;;
2643;"Cmentarz w Koja";1942;"Masaka";91;5;1;;
2644;"Cmentarz w Massindi";1942;"Massindi";91;5;1;;
2645;"Zakon Braci Mniejszych Konwentualnych (Franciszkanie Konwentualni ) w Ugandzie";2001;"Kakooge";91;3;1;"www.zakonfranciszkanow.pl";
2646;"Dziennik Kijowski";1992;"Kijów";92;7;1;"www.dk.com.ua";"okodk@ukr.net"
2647;"Dziennik Krymski";2009;"Symferopol";92;7;1;"http://opk.at.ua/pl_magazine.html";"drzewiecki.mikolaj@gmail.com"
2648;"Gazeta Lwowska";1990;"Lwów";92;7;2;;
2649;"Gazeta Polska Bukowiny";2014;"Czerniowce";92;7;1;;
2650;"Gazeta Polska Pismo społeczno-oświatowe";2003;"Żytomierz";92;7;2;"www.ptnz.org.ua/gazeta.php";"ptnz@ptnz.org.ua"
2651;"Głos Nauczyciela";2001;"Drohobycz";92;7;1;;"adam-ch@mail.lviv.ua"
2652;"Głos Polonii";2012;"Żytomierz";92;7;1;"http://slopol.blogspot.com/";
2653;"Harcerz Kresów";1988;"Lwów";92;7;1;;"mateusz@ukr.net"
2654;"Katolickie Radio Lwów Katolicki Program Radiowy Bazyliki Metropolitalnej";1991;"Lwów";92;7;1;;"radiokatolickie@lwowskabazylika.org.ua"
2655;"Krynica";1994;"Kijów";92;7;1;"www.dominic.ua";"kairos@public.ua.net"
2656;"Monitor Wołyński";2009;"Łuck";92;7;1;"www.monitor-press.com";
2657;"Mozaika Berdyczowska";1994;"Berdyczów";92;7;1;"http://mozberd.com.ua/";"larysamozaika@ukr.net"
2658;"Nasze Drogi";1994;"Lwów";92;7;3;;"werminska@gmail.com"
2659;"Polonia Charkowa";2000;"Charków";92;7;3;"http://mozberd.com.ua/";"larysamozaika@ukr.net"
2660;"Radość Wiary";1991;"Lwów";92;7;1;;"werminska@gmail.com"
2661;"Słowo Polskie";2012;"Winnica";92;7;1;;"bptsp@ukr.net"
2662;"Tęcza Zytomierszczyzny";2011;"Żytomierz";92;7;1;;"walentynal59@mail.ru"
2663;"Wołanie z Wołynia";1994;"Ostróg";92;7;3;"http://mozberd.com.ua/";"larysamozaika@ukr.net"
2664;"Zamkowa Góra Katolicka gazeta polsko-ukraińska";1994;"Żytomierz";92;7;1;;"werminska@gmail.com"
2665;"Asocjacja Nowe Życie w Szaróweczce";2006;"Szaróweczka";92;1;1;;"bptsp@ukr.net"
2666;"Asocjacja Polskich Przedsiębiorców Obwodu Lwowskiego";2012;"Lwów";92;1;1;;"walentynal59@mail.ru"
2667;"Barskie Rejonowe Kulturalno - Oświatowe Stowarzyszenie Polaków";2003;"Bar";92;1;1;"http://mozberd.com.ua/";"larysamozaika@ukr.net"
2668;"Berdyczowski Oddział Związku Polaków na Ukrainie";2002;"Berdyczów";92;1;1;;"werminska@gmail.com"
2669;"Berdyczowskie Polskie Stowarzyszenie Wspierania Przedsiębiorczości";2003;"Berdyczów";92;1;1;;"bptsp@ukr.net"
2670;"Berdyczowskie Rejonowe Stowarzyszenie Polaków Rodzina";2004;"Berdyczów";92;1;1;;"walentynal59@mail.ru"
2671;"Centrum Dialogu Polsko-Ukraińskiego w Kostiuchnówce";2011;"Kostiuchnówka";92;4;1;"www.kostiuchnowka.eu";"kostiuchnowka@kostiuchnowka.eu"
2672;"Centrum Języka i Kultury Polskiej Katedry Filologii Słowiańskiej Uniwersytetu Managementu i Biznesu w Berdiańsku";2004;"Berdiańsk";92;4;1;"http://polonia.org.ua/centrum-dydaktyczne.html";
2673;"Centrum Kulturalno - Oświatowe im. Henryka Sienkiewicza wspólnoty polskiej Kamieńca Podolskiego";2011;"Kamieniec Podolski";92;4;1;;
2674;"Centrum Kulturalno - Oświatowe im. Karoliny Lanckorońskiej w Nowym Rozdole";2008;"Nowy Rozdół";92;4;1;;"wielkieserce@wp.pl"
2675;"Centrum Kulturalno - Oświatowe Polaków im. J. Olszańskiego w Mukarowie Podleśnym";2003;"Mukarów Podleśny";92;4;1;;
2676;"Centrum Kulturalno - Oświatowe Wspólnoty Polskiej w Strzałkowicach";2003;"Strzałkowice";92;4;1;;"mariangierczak@gmail.com"
2677;"Centrum Kultury i Języka Polskiego";2014;"Czortków";92;1;1;;
2678;"Centrum Kultury Polskiej i Dialogu Europejskiego w Iwano-Frankowsku";2013;"Iwano-Frankowsk";92;4;1;"www.ckpide.eu";"maria.osidacz@gmail.com"
2679;"Centrum Oświaty i Kultury Polskiej Krakowianka";1993;"Stachanów";92;4;1;"http://krakowianka.org.ua/";
2680;"Centrum Polsko - Ukraińskie przy Chmielnickim Uniwersytecie Narodowym";2004;"Chmielnicki";92;4;1;;
2681;"Centrum Rozwoju i Partnerstwa Polonia w Winnicy";2012;"Winnica";92;1;1;;
2682;"Charytatywny Fundusz Towarzystwo Polskich Rodzin Katolickich im. Św. Wincentego w Nowogrodzie Wołyńskim";2006;"Nowogród Wołyński";92;1;1;;
2683;"Chór  Emanuel  przy Zjednoczeniu Nauczycieli Polskich im. J. Kalasansjusza Oddział w Iwano- Frankowsku";2000;"Kałusz";92;1;1;;"tetyana_tavor@ukr.net"
2684;"Chór Cantus Animae w Drohobyczu";1995;"Drohobycz";92;1;1;;
2685;"Chór Poleskie Sokoły w Żytomierzu";1990;"Żytomierz";92;1;1;;
2686;"Chór im. J. Zarębskiego w Żytomierzu";1997;"Żytomierz";92;1;1;;
2687;"Chór Katedry Lwowskiej im. Jana Pawła II";1971;"Lwów";92;1;1;;"lwowpttk@interia.pl"
2688;"Chór mieszany Sursum Corda w Samborze";2004;"Sambor";92;1;1;;"klub_muzyczny_polonez@interia.pl"
2689;"Cmentarz Bajkowa (Bajkowski) w Kijowie";1834;"Kijów";92;5;1;;
2690;"Cmentarz chrześcijański w Znarażu";1793;"Zbaraż";92;5;1;;
2691;"Cmentarz Janowski we Lwowie";1883;"Lwów";92;5;1;;
2692;"Cmentarz katolicki w Krzemieńcu";1891;"Krzemieniec";92;5;1;;
2693;"Cmentarz Legionistów w Mołotkowie oraz Cmentarz Legionistów za Przełęczą Legionów";1914;"Mołotków";92;5;1;;
2694;"Cmentarz Łyczakowski we Lwowie";1786;"Lwów";92;5;1;;
2695;"Cmentarz Ofiar Totalitaryzmu w Charkowie";2000;"Charków";92;5;1;"www.federacja-katyn.org.pl/cmentarze_charkow.php#";
2696;"Cmentarz w Maniewiczach";1929;"Maniewicze";92;5;1;;
2697;"Cmentarz w Przebrażu (Hajowe)";1943;"Hajowe";92;5;1;;
2698;"Cmentarz w Żytomierzu";1800;"Żytomierz";92;5;1;"www.kapelania.zt.ua/content/polski-cmentarz-w-%C5%Bcytomierzu";
2699;"Cmentarz wojskowy w dzielnicy Hołosko we Lwowie";1939;"Lwów";92;5;1;;
2700;"Czerniowieckie Obwodowe Towarzystwo Kultury Polskiej im. A. Mickiewicza";1989;"Czerniowce";92;1;1;"www.bukpolnia.cv.ua";
2701;"Dom Polonii na Podolu";2017;"Chmielnicki";92;1;1;;"dompoloniinapodolu@gmail.com"
2702;"Dom Polski  im. Ignacego Jana Paderewskiego w Żytomierzu";1999;"Żytomierz";92;4;1;;
2703;"Dom Polski Pamięci Ignacego Paderewskiego w Kurylówce";2010;"Kuryłówka";92;4;1;;
2704;"Dom Polski w Berdiańsku";2001;"Berdiańsk";92;4;1;"http://polonia.org.ua/dom-polski.html";
2705;"Dworek - Muzeum Juliusza Słowackiego w Krzemieńcu";2002;"Krzemieniec";92;5;1;"http://mjsk.te.ua";"muzeumjs@ukr.net"
2706;"Dziecięca Społeczna Organizacja Drużyna Harcerska Czerwonoarmijszczyny";1999;"Nowyj Zawod";92;1;1;;
2707;"Dziecięco-młodzieżowy zespół Odrodzenie w Drohobyczu";1990;"Drohobycz";92;1;1;;
2708;"Dziecięcy Zespól Mandolinistów Leśne kwiaty w Drohobyczu";1998;"Drohobycz";92;1;1;;
2709;"Federacja Organizacji Polskich na Ukrainie";1992;"Lwów";92;2;1;"www.fopnu.org.ua";"fopnu1@gmail.com"
2710;"Federacja Organizacji Polskich na Ukrainie - Dom Polski w Kijowie";1992;"Kijów";92;4;1;;"dom_polski1@op.pl"
2711;"Fundacja Bizantyjska Wszystkich Świętych Zakonu Serafickiego (Franciszkanie) na Ukrainie";2006;"Tarnopol";92;3;1;"http://www.prowincja.panewniki.pl";"justikofm@ukr.net"
2712;"Fundacja charytatywna Dajmy nadzieję";2012;"Lwów";92;1;1;"http://fondnadija.org.ua/";"kancelaria@fondnadija.org.ua"
2713;"Gimnazjum nr 1 w Sumach";1991;"Sumy";92;4;1;"www.gimnazia.sumy.ua";
2714;"I Drużyna Harcerska Orliki w Drohobyczu";1991;"Drohobycz";92;1;1;;
2715;"I Mościska Drużyna Harcerzy Czarna Jedynka";1991;"Mościska";92;1;3;;
2716;"Iziasławskie Towarzystwo Dobroczynne Polonia";2008;"Iziasław";92;1;1;;
2717;"Kalinowskie Rejonowe Centrum Kultury Polskiej";2010;"Kalinówka";92;4;1;;
2718;"Kapela - kabaret Lwowska Fala";1999;"Lwów";92;1;1;;"lwowskafala@interia.pl"
2719;"Katedra p.w. Wniebowzięcia Najświętszej Maryi Panny we Lwowie";1481;"Lwów";92;3;1;"http://lwowskabazylika.org.ua/";"parafia@lwowskabazylika.org.ua"
2720;"Katolicki Klub Sportowy Polonia w Żytomierzu";1995;"Żytomierz";92;1;1;;
2721;"Katolicki Uniwersytet Trzeciego Wieku Fila we Lwowie";2010;"Lwów";92;4;1;;
2722;"Klasztor bł. Jakuba Strzemię i Parafia Nawiedzenia NMP Sanktuarium Matki Bożej Bołszowieckiej";2001;"Bołszowce";92;3;1;"www.bolszowce.franciszkanie.pl";
2723;"Klasztor Franciszkanów (Prowincja Wniebowzięcia NMP) w Nyżnij Bystryj";2004;"Nyżnij Bystryj";92;3;1;"http://www.prowincja.panewniki.pl";"bystryjofm@ukr.net"
2724;"Klasztor Franciszkanów (Prowincja Wniebowzięcia NMP) w Tarnopolu";2000;"Tarnopol";92;3;1;"http://www.prowincja.panewniki.pl";"tarnopol.ofm@interia.eu"
2725;"Klasztor Franciszkanów (Prowincja Wniebowzięcia NMP) w Złoczowie";2015;"Złoczów";92;3;1;"http://www.prowincja.panewniki.pl";"markijan.ofm@gmail.com"
2726;"Klasztor św. Bonawentury w Boryspolu";2009;"Boryspol";92;3;1;"http://www.myridobro.org";"boryspil@myridobro.org"
2727;"Klasztor św. Franciszka z Asyżu / Sanktuarium św. Antoniego Padewskiego we Lwowie";1995;"Lwów";92;3;1;"http://www.myridobro.org";"antoni.lviv@gmail.com"
2728;"Klasztor św. Maksymiliana M. Kolbego i Parafia w Kremenczuku";2009;"Kremenczuk";92;3;1;"www.kr.pl.ua";"st.josef.kremenczuk@gmail.com"
2729;"Klub Muzyczny Polonez w Samborze";2003;"Sambor";92;4;1;;"klub_muzyczny_polonez@interia.pl"
2730;"Klub Olimpijczyka Junak Polskiej Sobotniej Szkoły w Drohobyczu";2004;"Drohobycz";92;1;1;;
2731;"Klub piłkarski Polonia";2011;"Chmielnicki";92;1;1;;
2732;"Klub Stypendystów Fundacji Semper Polonia w Odessie";2010;"Odessa";92;1;1;"www.semperpolonia.pl";"malwa88@mail.ru"
2733;"Klub Stypendystów Fundacji Semper Polonia w Winnicy";2010;"Winnica";92;1;1;"www.semperpolonia.pl";"lubow90@ukr.net"
2734;"Klub Stypendystów Fundacji Semper Polonia we Lwowie";2004;"Lwów";92;1;2;"http://lwowksp.at.ua/";"dominikasan@gmail.com"
2735;"Klub Stypendystów Fundacji Semper Polonia w Żytomierzu";2007;"Żytomierz";92;1;1;"www.semperpolonia.pl";"stypendysci_fsp_zytomierz@o2.pl"
2736;"Kulturalno - Oświatowe Centrum im. Kornela Makuszyńskiego wspólnoty polskiej miasta Stryja";2001;"Stryj";92;4;1;;"julVIP@poczta.fm"
2737;"Kulturalno - Oświatowe Stowarzyszenie Aster w Nieżynie";2002;"Nieżyn";92;1;1;"www.dk.com.ua";
2738;"Kursy języka polskiego przy Polskim Kulturalno-Oświatowym Stowarzyszeniu Rodzina w Browarach";2001;"Browary";92;4;1;;"onowak@rambler.ru"
2739;"Lwowska Miejska Dziecięco - Młodzieżowa Społeczna Organizacja Polski Zespół Pieśni i Tańca Lwowiacy";1989;"Lwów";92;1;1;;"durys_stan@wp.pl"
2740;"Lwowska Miejska Organizacja Społeczna ˝Polskie Towarzystwo Radiowe˝";1996;"Lwów";92;1;1;;"lotost@rambler.ru"
2741;"Lwowski dziecięcy Hufiec Barć Harcerstwa Polskiego na Ukrainie";1990;"Lwów";92;1;1;;"mateusz@ukr.net"
2742;"Lwowskie Towarzystwo Przyjaciół Sztuk Pięknych Własna Strzecha";2002;"Lwów";92;1;1;;"wlasna_strzecha@wp.pl"
2743;"Miejska Organizacja Polskich Weteranów Wojny 1939-1945 i Osób Represjonowanych Miasta Lwowa";2001;"Lwów";92;1;1;;"kombatant.lwow@gmail.com"
2744;"Międzynarodowa Asocjacja Polskich Kobiet Polka International Oddział we Lwowie";2005;"Lwów";92;1;1;"www.polkainternational.com/oddzialy/polkalwow.htm";"krystynakostyrko@ukr.net"
2745;"Międzynarodowe Stowarzyszenie Przedsiębiorców Polskich na Ukrainie";2007;"Kijów";92;1;1;;"msppu@carrier.kiev.ua"
2746;"Misjonarze Oblaci Maryi Niepokalanej na Ukrainie";1989;"Obuchów";92;3;1;"www.omi.org.ua";"del@omi.org.ua"
2747;"Muzeum Josepha Conrada-Korzeniowskiego w Berdyczowie";2008;"Berdyczów";92;5;1;"http://museum.ho.ua/pl/%d0%be-muzeum/";
2748;"Obwodowe Towarzystwo Polskie Polonia w Chersoniu";1996;"Chersoń";92;1;1;"http://www.polonia.cherson.xn.pl/";"polonia.cherson@gmail.com"
2749;"Obwodowy Ośrodek Związku Polaków na Ukrainie w Chmielnickim";1996;"Chmielnicki";92;4;1;"http://polonia.in.ua/";
2750;"Ogólnoukraińskie Koordynacyjno-Metodyczne Centrum Nauczania Języka i Kultury Polskiej w Drohobyczu";2000;"Drohobycz";92;4;1;;"cm-drohobycz@rambler.ru"
2751;"Organizacja Obywatelska  Związek Polaków Orzeł Biały";2011;"Lwów";92;1;1;"www.orzelbialy.org.ua";"orzelbialy@ukr.net"
2752;"Organizacja Obywatelska Związek Polaków ''Orzeł Biały Oddział w Brodach";2014;"Brody";92;1;1;"http://orzelbialy.org.ua";"seregainter1@gmail.com"
2753;"Organizacja Społeczna Lwowski Klub Sportowy  Pogoń Lwów";2009;"Lwów";92;1;1;;"pogon@pogon.lwow.net"
2754;"Ośrodek Kultury Polskiej im. Karola Wojtyły w Dniepropietrowsku";2007;"Dniepropietrowsk";92;4;1;;"okpKWdp@ukr.net"
2755;"Parafia Narodzenia Najświętszej Marii Panny w Berdiańsku";1996;"Berdiańsk";92;3;1;"http://polonia.org.ua/parafija-rzymsko-katolicka.html";
2756;"Parafia Narodzenia Najświętszej Marii Panny w Maćkowcach";2010;"Maćkowce";92;3;1;"http://www.myridobro.org";"mackiwci.franciszkanie@gmail.com"
2757;"Parafia św. Antoniego w Korcu";1706;"Korzec";92;3;1;"http://parafiakorzec.pl.tl/";"szlachtaw@poczta.onet.pl"
2758;"Parafia św. Marii Magdaleny we Lwowie";1991;"Lwów";92;3;1;"http://mariamagdalena.lviv.ua/pl/";"parafiamm@gmail.com"
2759;"Partia Polityczna Solidarność na Ukrainie";2014;"Kijów";92;2;1;;"ppsolidarnosc@ukr.net"
2760;"Polonijne Koło Lekarzy w Berdiańsku";1996;"Berdiańsk";92;1;1;"http://polonia.org.ua/kolo-lekarzy.html";
2761;"Polska Niedzielna Szkoła im. Jana Pawła II przy ?entrum Oświaty pozaszkolnej w Samborze";1989;"Sambor";92;4;1;;"szkolapolsob@interia.pl"
2762;"Polska Sobotnia Szkoła im. Jana III Sobieskiego w Jaworowie";2002;"Jaworów";92;4;1;"www.jaworowszkola.pl";"liligraf@ua.fm"
2763;"Polska Sobotnia Szkoła im. St. Vincenza przy TKP Pokucie w Kołomyi";2003;"Kołomyja";92;4;1;;"pokucie@interia.pl"
2764;"Polska Sobotnia Szkoła Parafialna przy Polskim Towarzystwie Kulturowym im. A. Mickiewicza w Kołomyi";2006;"Kołomyja";92;4;1;;"irenka13@gmail.com"
2765;"Polska sobotnia szkoła przy Szkole Ogólnokształcącej nr 15 w Drohobyczu";1989;"Drohobycz";92;4;1;;"mariagalas@yandex.ua"
2766;"Polska Sobotnia Szkoła przy Szkole Ogólnokształcącej w Sądowej Wiszni";2002;"Sądowa Wiszna";92;4;1;;"irena.bechta@o2.pl"
2767;"Polska Sobotnia Szkoła przy Towarzystwie Kultury Polskiej im. F. Karpińskiego w Kałuszu";2000;"Kałusz";92;4;1;;"obigun@mail.ru"
2768;"Polska Sobotnia Szkoła przy Towarzystwie Kultury Polskiej Ziemii Lwowskiej w Sąsiadowicach";1992;"Sąsiadowice";92;4;1;;"ludmyla.sy@mail.ru"
2769;"Polska sobotnia szkoła przy Towarzystwie Kultury Polskiej Ziemii Lwowskiej w Szczercu";2008;"Szczerzec";92;4;1;;"marta.kaskiv@ukr.net"
2770;"Polska sobotnio-niedzielna szkoła przy Parafii rzymskokatolickiej w Gródku Jagiellońskim";2004;"Gródek Jagielloński";92;4;1;;"baj07@poczta.fm"
2771;"Polska szkoła sobotnio-niedzielna im. ks. prof.  J. Tischnera w Użgorodzie";1999;"Użhorod";92;4;1;;"pulykt@gmail.com"
2772;"Sobotnia Szkoła Nauczania Języka Polskiego, Historii i Kultury w Berdyczowie";2006;"Berdyczów";92;4;1;;"werminska@gmail.com"
2773;"Polski chór mieszany Echo we Lwowie";1989;"Lwów";92;1;1;;"edkuc@interia.pl"
2774;"Polski Cmentarz Wojenny w Kijowie-Bykowni";2012;"Kijów";92;5;1;"www.bykownia.eu";
2775;"Polski Dziecięcy Teatr Lalek ModernPol w Żytomierzu";2009;"Żytomierz";92;1;1;;"subatoria@gmail.com"
2776;"Polski Teatr Ludowy we Lwowie";1958;"Lwów";92;5;1;"www.teatr.pl.ua";"bychef@gmail.com"
2777;"Polski Związek Młodzieżowy im. Płk. B. Lubienieckiego w Berdiańsku";2000;"Berdiańsk";92;1;1;"http://polonia.org.ua/zwiazek-mlodziezowy.html";
2778;"Polskie  Radio Lwów";1992;"Lwów";92;7;1;"www.radiolwow.org";"radio-lwow@wp.pl"
2779;"Polskie Kulturalno - Oświatowe Towarzystwo Zgoda w Borysławiu";1994;"Borysław";92;1;1;;"eleonorapopowicz@wp.pl"
2780;"Polskie Kulturalno - Oświatowe Towarzystwo im. bł. Marceliny Darowskiej w Brzeżanach";2009;"Brzeżany";92;1;1;"http://pkotpkot.blogspot.com/";
2781;"Polskie Kulturalno - Oświatowe Towarzystwo Obwodu Tarnopolskiego";1995;"Tarnopol";92;1;1;"https://pl-pl.facebook.com/pl.ptko";
2782;"Polskie Kulturalno - Oświatowe Towarzystwo w m. Chodorów";2012;"Chodorów";92;1;1;;"halinkalytvyn@ukr.net"
2783;"Polskie przedszkole Perełka w Łanowicach";2009;"Łanowice";92;4;1;;"lhed@mail.ru"
2784;"Polskie Radio Berdyczów";2010;"Berdyczów";92;7;1;"http://livefm.com.ua/sokol";"polskieradioberdyczow@gmail.com"
2785;"Polskie Stowarzyszenie Kulturalno - Oświatowe Odrodzenie w Drohobyczu";1995;"Drohobycz";92;1;1;;"mariagalas@yandex.ua"
2786;"Polskie Stowarzyszenie Medyczne na Ukrainie";1994;"Kijów";92;1;1;;"zpu@carrier.kiev.ua"
2787;"Polskie Towarzystwo im. Andrzeja Potockiego w Iwano-Frankowsku";2008;"Iwano-Frankowsk";92;1;1;;"potocki.stanislawow@gmail.com"
2788;"Polskie Towarzystwo Kulturalno-Oświatowe Odrodzenie";1993;"Berdiańsk";92;1;1;"http://polonia.org.ua/stowarzyszenia.html";
2789;"Polskie Towarzystwo Kulturowe im. A. Mickiewicza w Kołomyi";2006;"Kołomyja";92;1;1;;"hulai@ukr.net"
2790;"Polskie Towarzystwo Naukowe w Żytomierzu";2000;"Żytomierz";92;1;1;"http://www.ptnz.org.ua";
